File '/magma/targets/sqlite3_18_1/work/sqlite3.c':
Name                                                     Regions    Miss   Cover     Lines    Miss   Cover  Branches    Miss   Cover
sqlite3.c:valueFromExpr                                      136      37  72.79%       105      45  57.14%        62      22  64.52%
sqlite3.c:valueNew                                             2       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:codeInteger                                         37       3  91.89%        29       0 100.00%        22       4  81.82%
sqlite3.c:sqlite3VdbeAddOp4Dup8                                3       0 100.00%         5       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3ExprTruthValue                                3       0 100.00%         7       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprSkipCollate                               7       0 100.00%         7       0 100.00%         4       0 100.00%
sqlite3.c:codeReal                                            13       2  84.62%         9       0 100.00%         6       2  66.67%
sqlite3.c:sqlite3HexToBlob                                     6       0 100.00%        13       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3AffinityType                                 69       0 100.00%        56       0 100.00%        42       0 100.00%
sqlite3.c:sqlite3ExprIsVector                                  1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:codeVectorCompare                                   65      65   0.00%        78      78   0.00%        28      28   0.00%
sqlite3.c:exprCodeSubselect                                    4       4   0.00%         9       9   0.00%         2       2   0.00%
sqlite3.c:exprVectorRegister                                  14      14   0.00%        17      17   0.00%         6       6   0.00%
sqlite3.c:sqlite3VectorFieldSubexpr                           14       0 100.00%        12       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3ExprCodeTemp                                 21       2  90.48%        22       1  95.45%        12       2  83.33%
sqlite3.c:sqlite3ExprSkipCollateAndLikely                     13       4  69.23%        14       4  71.43%         6       1  83.33%
sqlite3.c:sqlite3GetTempReg                                    4       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:codeCompare                                          8       1  87.50%        16       1  93.75%         4       1  75.00%
sqlite3.c:binaryCompareP5                                      1       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprAffinity                                 42       4  90.48%        40       7  82.50%        18       3  83.33%
sqlite3.c:sqlite3CompareAffinity                              25       0 100.00%        13       0 100.00%        10       0 100.00%
sqlite3.c:sqlite3ExprIsConstantNotJoin                         1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:exprIsConst                                          1       0 100.00%        12       0 100.00%         0       0   0.00%
sqlite3.c:exprNodeIsConstant                                  62       4  93.55%        54       3  94.44%        46       4  91.30%
sqlite3.c:sqlite3SelectWalkFail                                3       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3SelectWalkAssert2                             4       4   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:sqlite3WalkExpr                                      4       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:walkExpr                                            42       2  95.24%        32       0 100.00%        22       1  95.45%
sqlite3.c:sqlite3WalkSelect                                   25       0 100.00%        19       0 100.00%        14       1  92.86%
sqlite3.c:sqlite3WalkSelectExpr                               38       2  94.74%        23       0 100.00%        22       4  81.82%
sqlite3.c:sqlite3WalkWinDefnDummyCallback                      3       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3SelectPopWith                                 9       0 100.00%        10       0 100.00%         6       0 100.00%
sqlite3.c:findRightmost                                        3       0 100.00%         4       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3WalkSelectFrom                               23       6  73.91%        19       4  78.95%        14       4  71.43%
sqlite3.c:sqlite3WalkExprList                                 11       0 100.00%        10       0 100.00%         6       0 100.00%
sqlite3.c:walkWindowList                                      28      10  64.29%        18       0 100.00%        14       5  64.29%
sqlite3.c:sqlite3ExprCodeRunJustOnce                          30       0 100.00%        39       0 100.00%        22       3  86.36%
sqlite3.c:sqlite3ExprCompare                                 160      23  85.62%        67      13  80.60%        96      28  70.83%
sqlite3.c:exprCompareVariable                                 11       7  36.36%        20      12  40.00%         6       5  16.67%
sqlite3.c:sqlite3VdbeSetVarmask                                6       1  83.33%         9       1  88.89%         2       1  50.00%
sqlite3.c:sqlite3VdbeGetBoundValue                            12       8  33.33%        16      11  31.25%         6       5  16.67%
sqlite3.c:sqlite3WindowCompare                                44      15  65.91%        22       8  63.64%        28      14  50.00%
sqlite3.c:sqlite3ExprListCompare                              23       2  91.30%        14       0 100.00%        16       2  87.50%
sqlite3.c:exprCodeInlineFunction                              42      28  33.33%        75      43  42.67%        20       9  55.00%
sqlite3.c:sqlite3ExprImpliesExpr                              20      20   0.00%        17      17   0.00%        12      12   0.00%
sqlite3.c:exprImpliesNotNull                                  83      83   0.00%        62      62   0.00%        70      70   0.00%
sqlite3.c:sqlite3ExprImpliesNonNullRow                        15       2  86.67%        20       1  95.00%         8       2  75.00%
sqlite3.c:impliesNotNullRow                                   90      86   4.44%        73      69   5.48%        66      65   1.52%
sqlite3.c:sqlite3ExprFunctionUsable                           11       7  36.36%        11       6  45.45%         6       5  16.67%
sqlite3.c:sqlite3GetTempRange                                  7       0 100.00%        14       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3ExprCodeExprList                             49       0 100.00%        42       0 100.00%        28       2  92.86%
sqlite3.c:sqlite3VtabOverloadFunction                         35      21  40.00%        44      31  29.55%        18      12  33.33%
sqlite3.c:sqlite3VdbeAddFunctionCall                          11       2  81.82%        24       4  83.33%         4       1  75.00%
sqlite3.c:sqlite3ReleaseTempRange                              6       0 100.00%        11       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3VdbeReleaseRegisters                         28       0 100.00%        21       0 100.00%        20       2  90.00%
sqlite3.c:sqlite3SubselectError                                3       0 100.00%         6       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3CodeSubselect                                57       6  89.47%        77       9  88.31%        22       4  81.82%
sqlite3.c:sqlite3VdbeExplain                                   8       0 100.00%        19       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3ExplainBreakpoint                             1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3SelectDestInit                                1       0 100.00%         8       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3VdbeChangeP1                                  1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ClearTempRegCache                             1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprVectorSize                               12       0 100.00%        11       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3VdbeMakeLabel                                 1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprCodeIN                                  131      14  89.31%       171       8  95.32%        70      12  82.86%
sqlite3.c:sqlite3ExprCheckIN                                  12       0 100.00%        13       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3VectorErrorMsg                                5       1  80.00%        10       4  60.00%         2       1  50.00%
sqlite3.c:exprINAffinity                                      14       0 100.00%        22       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3VdbeNoopComment                               4       0 100.00%         9       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3FindInIndex                                 156      38  75.64%       152      39  74.34%        96      31  67.71%
sqlite3.c:isCandidateForInOpt                                 44       4  90.91%        35       4  88.57%        22       4  81.82%
sqlite3.c:sqlite3CodeVerifySchema                              5       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3CodeVerifySchemaAtToplevel                   15       0 100.00%        12       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3SetHasNullFlag                                6       0 100.00%         9       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3InRhsIsConstant                               2       0 100.00%        10       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3CodeRhsOfIN                                  92       7  92.39%       119       2  98.32%        44       8  81.82%
sqlite3.c:sqlite3SelectDup                                    16       4  75.00%        43       4  90.70%        10       5  50.00%
sqlite3.c:sqlite3ExprListDup                                  24       8  66.67%        45      13  71.11%        16       8  50.00%
sqlite3.c:sqlite3SrcListDup                                   22       3  86.36%        44       4  90.91%        16       3  81.25%
sqlite3.c:sqlite3IdListDup                                    14       2  85.71%        21       3  85.71%         8       2  75.00%
sqlite3.c:sqlite3WithDup                                       8       0 100.00%        17       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3WindowListDup                                 7       5  28.57%        11       4  63.64%         4       3  25.00%
sqlite3.c:sqlite3WindowDup                                     9       2  77.78%        28       1  96.43%         6       3  50.00%
sqlite3.c:gatherSelectWindows                                  1       1   0.00%         9       9   0.00%         0       0   0.00%
sqlite3.c:gatherSelectWindowsCallback                         12      12   0.00%        11      11   0.00%         4       4   0.00%
sqlite3.c:sqlite3WindowLink                                   13       2  84.62%        16       2  87.50%        10       2  80.00%
sqlite3.c:gatherSelectWindowsSelectCallback                    4       4   0.00%         3       3   0.00%         2       2   0.00%
sqlite3.c:sqlite3VdbeChangeToNoop                              7       1  85.71%        11       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3ExprCanBeNull                                38       2  94.74%        24       0 100.00%        30       3  90.00%
sqlite3.c:sqlite3VdbeResolveLabel                             12       1  91.67%        18       2  88.89%         4       1  75.00%
sqlite3.c:resizeResolveLabel                                   7       1  85.71%        15       1  93.33%         4       1  75.00%
sqlite3.c:exprCodeBetween                                     11       0 100.00%        42       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3VdbeChangeP3                                  1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprDup                                       5       0 100.00%         4       0 100.00%         2       0 100.00%
sqlite3.c:exprDup                                             75       1  98.67%        86       3  96.51%        36       2  94.44%
sqlite3.c:dupedExprSize                                        6       0 100.00%        10       0 100.00%         4       0 100.00%
sqlite3.c:dupedExprStructSize                                 29       0 100.00%        25       0 100.00%        10       2  80.00%
sqlite3.c:exprStructSize                                      12       0 100.00%         5       0 100.00%         4       0 100.00%
sqlite3.c:dupedExprNodeSize                                    9       0 100.00%         7       0 100.00%         4       0 100.00%
sqlite3.c:exprToRegister                                      10       3  70.00%         8       0 100.00%         4       2  50.00%
sqlite3.c:exprCodeVector                                      11       0 100.00%        21       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3ExprCodeFactorable                            6       0 100.00%         7       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3ExprIfFalse                                 108      17  84.26%       137      22  83.94%        60      11  81.67%
sqlite3.c:sqlite3ExprSimplifiedAndOr                          40       1  97.50%        13       0 100.00%        16       2  87.50%
sqlite3.c:sqlite3ExprIfTrue                                  104      20  80.77%       129      19  85.27%        62      13  79.03%
sqlite3.c:setDoNotMergeFlagOnCopy                              4       1  75.00%         5       2  60.00%         2       1  50.00%
sqlite3.c:sqlite3MayAbort                                      5       1  80.00%         4       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3HaltConstraint                                7       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3ReleaseTempReg                                6       0 100.00%         8       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3VdbeGoto                                      2       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BeginTransaction                             27       3  88.89%        29       3  89.66%        14       3  78.57%
sqlite3.c:sqlite3AuthCheck                                    24       4  83.33%        22       3  86.36%        12       3  75.00%
sqlite3.c:sqliteAuthBadReturnCode                              2       2   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:sqlite3EndTransaction                               15       1  93.33%        16       2  87.50%         6       2  66.67%
sqlite3.c:sqlite3Savepoint                                    12       1  91.67%        15       3  80.00%         6       3  50.00%
sqlite3.c:sqlite3StartTable                                  134      10  92.54%       130      17  86.92%        58       9  84.48%
sqlite3.c:sqlite3TwoPartName                                  12       1  91.67%        23       3  86.96%         6       1  83.33%
sqlite3.c:sqlite3FindDb                                        1       0 100.00%         8       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3CheckObjectName                              31       3  90.32%        27       3  88.89%        22       8  63.64%
sqlite3.c:sqlite3ReadOnlyShadowTables                          9       3  66.67%        11       2  81.82%         6       5  16.67%
sqlite3.c:sqlite3ShadowTableName                              11       1  90.91%        12       1  91.67%         6       1  83.33%
sqlite3.c:sqlite3IsShadowTableOf                              20      16  20.00%        13       9  30.77%        12      11   8.33%
sqlite3.c:sqlite3ForceNotReadOnly                              5       0 100.00%         8       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3BeginWriteOperation                           6       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3OpenSchemaTable                               7       0 100.00%         8       0 100.00%         2       0 100.00%
sqlite3.c:disableLookaside                                     2       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3EndTable                                    143       9  93.71%       209      11  94.74%        78       6  92.31%
sqlite3.c:convertToWithoutRowidTable                         104       9  91.35%       117      13  88.89%        60      12  80.00%
sqlite3.c:sqlite3TokenInit                                     1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3RenameTokenRemap                              6       0 100.00%        10       0 100.00%         4       0 100.00%
sqlite3.c:renameTokenCheckAll                                 11       0 100.00%        12       0 100.00%         8       2  75.00%
sqlite3.c:isDupColumn                                         16       0 100.00%        20       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3VdbeChangeOpcode                              1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:resizeIndexObject                                   11       2  81.82%        23       0 100.00%         4       1  75.00%
sqlite3.c:hasColumn                                            7       0 100.00%         9       0 100.00%         4       0 100.00%
sqlite3.c:recomputeColumnsNotIndexed                          13       0 100.00%        15       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3ResolveSelfReference                         15       0 100.00%        25       0 100.00%         8       0 100.00%
sqlite3.c:sqlite3ResolveExprNames                             24       2  91.67%        29       2  93.10%        10       1  90.00%
sqlite3.c:resolveExprStep                                    336      22  93.45%       346      32  90.75%       204      30  85.29%
sqlite3.c:notValidImpl                                        15       0 100.00%        12       0 100.00%         8       0 100.00%
sqlite3.c:lookupName                                         327      42  87.16%       311      39  87.46%       208      39  81.25%
sqlite3.c:sqlite3MatchEName                                   46      46   0.00%        20      20   0.00%        30      30   0.00%
sqlite3.c:nameInUsingClause                                    9       6  33.33%         9       5  44.44%         6       5  16.67%
sqlite3.c:resolveAlias                                        27       4  85.19%        33       5  84.85%        14       4  71.43%
sqlite3.c:incrAggFunctionDepth                                 3       1  66.67%         9       6  33.33%         2       1  50.00%
sqlite3.c:incrAggDepth                                         5       5   0.00%         4       4   0.00%         2       2   0.00%
sqlite3.c:sqlite3ExprAddCollateString                          2       2   0.00%         6       6   0.00%         0       0   0.00%
sqlite3.c:areDoubleQuotedStringsEnabled                       16       3  81.25%        11       2  81.82%         8       3  62.50%
sqlite3.c:sqlite3ExprColUsed                                  18       3  83.33%        19       0 100.00%         8       2  75.00%
sqlite3.c:sqlite3AuthRead                                     35       3  91.43%        40       2  95.00%        16       3  81.25%
sqlite3.c:sqlite3AuthReadCol                                  22       7  68.18%        17       6  64.71%        12       7  41.67%
sqlite3.c:exprProbability                                     10      10   0.00%         8       8   0.00%         4       4   0.00%
sqlite3.c:sqlite3WindowUpdate                                 62      42  32.26%        65      43  33.85%        26      15  42.31%
sqlite3.c:windowFind                                           8       0 100.00%        10       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3FunctionUsesThisSrc                          11       0 100.00%        20       0 100.00%        10       1  90.00%
sqlite3.c:exprSrcCount                                        22       1  95.45%        17       0 100.00%        14       3  78.57%
sqlite3.c:selectSrcCount                                      13      13   0.00%         7       7   0.00%         8       8   0.00%
sqlite3.c:resolveSelectStep                                  158      17  89.24%       143      23  83.92%        86      15  82.56%
sqlite3.c:sqlite3SelectPrep                                   19       1  94.74%        10       0 100.00%        12       3  75.00%
sqlite3.c:sqlite3SelectExpand                                  3       0 100.00%        14       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3ExprWalkNoop                                  5       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:convertCompoundSelectToSubquery                     52      10  80.77%        50       0 100.00%        24       7  70.83%
sqlite3.c:selectExpander                                     268      46  82.84%       250      51  79.60%       158      50  68.35%
sqlite3.c:sqlite3SrcListAssignCursors                         16       2  87.50%        14       0 100.00%        10       2  80.00%
sqlite3.c:sqlite3ExpandSubquery                               17       2  88.24%        20       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3ColumnsFromExprList                          84      13  84.52%        76      11  85.53%        56      15  73.21%
sqlite3.c:sqlite3IsTrueOrFalse                                 9       0 100.00%         5       0 100.00%         4       0 100.00%
sqlite3.c:resolveFromTermToCte                               112       4  96.43%       143       5  96.50%        68       7  89.71%
sqlite3.c:searchWith                                          15       1  93.33%        17       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3ParserAddCleanup                              4       1  75.00%        16       6  62.50%         2       1  50.00%
sqlite3.c:sqlite3LocateTableItem                               5       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:cannotBeFunction                                     4       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3ViewGetColumnNames                           46      17  63.04%        83      29  65.06%        24      13  45.83%
sqlite3.c:sqlite3VtabCallConnect                              17       8  52.94%        26      16  38.46%         8       5  37.50%
sqlite3.c:sqlite3SelectAddColumnTypeAndCollation              24       1  95.83%        39       0 100.00%        14       3  78.57%
sqlite3.c:columnTypeImpl                                      44       2  95.45%        64       0 100.00%        28       3  89.29%
sqlite3.c:sqlite3IndexedByLookup                              13      13   0.00%        18      18   0.00%         6       6   0.00%
sqlite3.c:sqliteProcessJoin                                   52      28  46.15%        64      40  37.50%        36      22  38.89%
sqlite3.c:addWhereTerm                                        14      14   0.00%        20      20   0.00%         4       4   0.00%
sqlite3.c:sqlite3CreateColumnExpr                             23      23   0.00%        25      25   0.00%        12      12   0.00%
sqlite3.c:sqlite3SetJoinExpr                                  15       0 100.00%        16       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3ColumnIndex                                   9       1  88.89%         9       0 100.00%         6       1  83.33%
sqlite3.c:tableAndColumnIndex                                 16      16   0.00%        18      18   0.00%        10      10   0.00%
sqlite3.c:sqlite3IdListIndex                                  10       7  30.00%         8       5  37.50%         6       5  16.67%
sqlite3.c:sqlite3SelectAddTypeInfo                             1       0 100.00%        10       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3SelectWalkNoop                                5       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:selectAddSubqueryTypeInfo                           19       1  94.74%        23       0 100.00%        10       1  90.00%
sqlite3.c:sqlite3ResolveSelectNames                            2       0 100.00%        10       0 100.00%         0       0   0.00%
sqlite3.c:resolveOrderGroupBy                                 34       3  91.18%        41       0 100.00%        22       2  90.91%
sqlite3.c:resolveAsName                                       15       0 100.00%        15       0 100.00%         8       0 100.00%
sqlite3.c:sqlite3ExprIsInteger                                23       3  86.96%        27       1  96.30%        14       2  85.71%
sqlite3.c:resolveOutOfRangeError                               1       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:windowRemoveExprFromSelect                           3       0 100.00%         9       0 100.00%         2       0 100.00%
sqlite3.c:resolveRemoveWindowsCb                               5       1  80.00%         8       3  62.50%         2       1  50.00%
sqlite3.c:sqlite3ResolveOrderGroupBy                          23       2  91.30%        23       3  86.96%        14       4  71.43%
sqlite3.c:sqlite3SelectWrongNumTermsError                      5       0 100.00%         9       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3SelectOpName                                  9       0 100.00%        10       0 100.00%         8       0 100.00%
sqlite3.c:resolveCompoundOrderBy                              81      15  81.48%        85      12  85.88%        48      16  66.67%
sqlite3.c:resolveOrderByTermToExprList                        14       1  92.86%        28       2  92.86%         6       1  83.33%
sqlite3.c:sqlite3ExprCheckHeight                               6       2  66.67%        11       5  54.55%         2       1  50.00%
sqlite3.c:sqlite3ResolveExprListNames                         40       2  95.00%        39       2  94.87%        12       1  91.67%
sqlite3.c:markExprListImmutable                                3       0 100.00%        10       0 100.00%         2       1  50.00%
sqlite3.c:markImmutableExprStep                                3       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:estimateTableWidth                                   6       0 100.00%        10       0 100.00%         4       0 100.00%
sqlite3.c:estimateIndexWidth                                   9       0 100.00%        11       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3ResultSetOfSelect                            15       2  86.67%        27       5  81.48%         8       2  75.00%
sqlite3.c:sqlite3VdbeEndCoroutine                              2       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3TableAffinity                                28       1  96.43%        31       3  90.32%        16       1  93.75%
sqlite3.c:createTableStmt                                     18       1  94.44%        61       3  95.08%         8       1  87.50%
sqlite3.c:identLength                                          6       0 100.00%         7       0 100.00%         4       0 100.00%
sqlite3.c:identPut                                            28       0 100.00%        20       0 100.00%        22       0 100.00%
sqlite3.c:sqlite3NestedParse                                  23       0 100.00%        25       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3ChangeCookie                                  4       0 100.00%         7       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3VdbeAddParseSchemaOp                          6       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3AddColumn                                    33       3  90.91%        56       6  89.29%        20       3  85.00%
sqlite3.c:sqlite3Dequote                                      20       1  95.00%        22       0 100.00%        10       1  90.00%
sqlite3.c:sqlite3AddDefaultValue                              18       0 100.00%        34       0 100.00%        12       1  91.67%
sqlite3.c:sqlite3ExprIsConstantOrFunction                      2       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3DbSpanDup                                    12       2  83.33%         7       1  85.71%         8       2  75.00%
sqlite3.c:sqlite3RenameExprUnmap                               2       0 100.00%        11       0 100.00%         0       0   0.00%
sqlite3.c:renameUnmapExprCb                                    2       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:renameUnmapSelectCb                                 40      40   0.00%        28      28   0.00%        22      22   0.00%
sqlite3.c:unmapColumnIdlistNames                               6       6   0.00%         8       8   0.00%         4       4   0.00%
sqlite3.c:renameWalkWith                                      16      16   0.00%        25      25   0.00%        12      12   0.00%
sqlite3.c:sqlite3RenameExprlistUnmap                          12      12   0.00%        15      15   0.00%         8       8   0.00%
sqlite3.c:sqlite3PExpr                                         4       1  75.00%        15       3  80.00%         2       1  50.00%
sqlite3.c:tokenExpr                                           11       0 100.00%        30       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3DequoteExpr                                   8       0 100.00%         5       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3ExprIdToTrueFalse                            11       0 100.00%        12       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3AddNotNull                                   20       2  90.00%        18       0 100.00%        12       2  83.33%
sqlite3.c:sqlite3AddPrimaryKey                                50       1  98.00%        64       3  95.31%        30       1  96.67%
sqlite3.c:makeColumnPartOfPrimaryKey                           5       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3StringToId                                   14       2  85.71%         7       2  71.43%         6       1  83.33%
sqlite3.c:sqlite3HasExplicitNulls                             14       6  57.14%        15       6  60.00%        10       5  50.00%
sqlite3.c:sqlite3CreateIndex                                 371      27  92.72%       415      48  88.43%       212      26  87.74%
sqlite3.c:sqlite3SrcListLookup                                 8       2  75.00%        15       2  86.67%         6       3  50.00%
sqlite3.c:sqlite3FixInit                                       2       0 100.00%        17       0 100.00%         0       0   0.00%
sqlite3.c:fixExprCb                                           13       2  84.62%        13       1  92.31%         6       1  83.33%
sqlite3.c:fixSelectCb                                         36       9  75.00%        37       6  83.78%        20       5  75.00%
sqlite3.c:sqlite3FixSrcList                                    3       0 100.00%        10       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3AllocateIndexObject                           8       0 100.00%        21       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3RefillIndex                                  45       2  95.56%        72       2  97.22%        14       3  78.57%
sqlite3.c:sqlite3KeyInfoRef                                    5       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3MultiWrite                                    5       1  80.00%         4       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3GenerateIndexKey                             35       2  94.29%        38       0 100.00%        26       4  84.62%
sqlite3.c:sqlite3ExprIfFalseDup                                3       0 100.00%         8       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3ExprCodeLoadIndexColumn                       7       0 100.00%        13       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3VdbeDeletePriorOpcode                         6       0 100.00%         7       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3ResolvePartIdxLabel                           3       0 100.00%         5       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3VdbeVerifyAbortable                           5       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3UniqueConstraint                             20       0 100.00%        26       0 100.00%         8       0 100.00%
sqlite3.c:sqlite3AddCheckConstraint                           19       0 100.00%        24       0 100.00%        12       2  83.33%
sqlite3.c:sqlite3CreateForeignKey                             75       7  90.67%       110       9  91.82%        48       7  85.42%
sqlite3.c:sqlite3DeferForeignKey                               7       0 100.00%         9       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3AddCollateType                               19       1  94.74%        24       0 100.00%        12       2  83.33%
sqlite3.c:sqlite3AddGenerated                                 38       2  94.74%        39       3  92.31%        20       2  90.00%
sqlite3.c:sqlite3DropTable                                    87      19  78.16%        88      22  75.00%        46      16  65.22%
sqlite3.c:sqlite3CodeVerifyNamedSchema                        10       0 100.00%        10       0 100.00%         8       0 100.00%
sqlite3.c:tableMayNotBeDropped                                19       4  78.95%        11       2  81.82%        10       5  50.00%
sqlite3.c:sqlite3ClearStatTables                               6       1  83.33%        14       5  64.29%         4       1  75.00%
sqlite3.c:sqlite3FkDropTable                                  36       0 100.00%        31       0 100.00%        18       2  88.89%
sqlite3.c:sqlite3FkReferences                                  1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3CodeDropTable                                21       3  85.71%        43      10  76.74%        12       3  75.00%
sqlite3.c:sqlite3TriggerList                                  28       5  82.14%        35       9  74.29%        16       5  68.75%
sqlite3.c:sqlite3DropTriggerPtr                               25      25   0.00%        30      30   0.00%        12      12   0.00%
sqlite3.c:destroyTable                                        22       0 100.00%        26       0 100.00%        14       0 100.00%
sqlite3.c:destroyRootPage                                      4       1  75.00%        14       0 100.00%         2       1  50.00%
sqlite3.c:sqliteViewResetAll                                  15      10  33.33%        14      10  28.57%         6       5  16.67%
sqlite3.c:sqlite3CreateView                                   33       3  90.91%        53       4  92.45%        18       3  83.33%
sqlite3.c:sqlite3FixSelect                                     1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3Select                                      551      73  86.75%       716      77  89.25%       310      75  75.81%
sqlite3.c:sqlite3GenerateColumnNames                          55       5  90.91%        60       4  93.33%        28       6  78.57%
sqlite3.c:generateColumnTypes                                  7       0 100.00%        17       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3WindowRewrite                                73      19  73.97%       116      16  86.21%        44      14  68.18%
sqlite3.c:sqlite3AggInfoPersistWalkerInit                      1       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:agginfoPersistExprCb                                27      18  33.33%        31      25  19.35%        16      13  18.75%
sqlite3.c:sqlite3ExprDeferredDelete                            1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:disallowAggregatesInOrderByCb                        8       2  75.00%         7       3  57.14%         4       3  25.00%
sqlite3.c:exprListAppendList                                  24       1  95.83%        28       3  89.29%        14       2  85.71%
sqlite3.c:selectWindowRewriteEList                             2       0 100.00%        17       0 100.00%         0       0   0.00%
sqlite3.c:selectWindowRewriteExprCb                           73      19  73.97%        69      12  82.61%        44      14  68.18%
sqlite3.c:selectWindowRewriteSelectCb                          7       7   0.00%        12      12   0.00%         2       2   0.00%
sqlite3.c:sqlite3WindowExtraAggFuncDepth                       8       1  87.50%         8       2  75.00%         4       1  75.00%
